run_number,percent_cohort2,cohort2_age,percent_grammar_1,eq_step,max_steps,eq_percent
14076,75,300,50,190,1000,0.19
14077,75,300,60,102,1000,0.102
14078,75,300,70,136,1000,0.136
14079,75,300,80,95,1000,0.095
14080,75,300,90,86,1000,0.086
14081,90,300,10,71,1000,0.071
14082,90,300,20,111,1000,0.111
14083,90,300,30,662,1000,0.662
14084,90,300,35,158,1000,0.158
14085,90,300,40,97,1000,0.097
14086,90,300,45,513,1000,0.513
14087,90,300,50,139,1000,0.139
14088,90,300,60,126,1000,0.126
14089,90,300,70,206,1000,0.206
14090,90,300,80,95,1000,0.095
14091,90,300,90,82,1000,0.082
14092,10,500,10,47,1000,0.047
14093,10,500,20,74,1000,0.074
14094,10,500,30,74,1000,0.074
14095,10,500,35,101,1000,0.101
14096,10,500,40,762,1000,0.762
14097,10,500,45,257,1000,0.257
14098,10,500,50,156,1000,0.156
14099,10,500,60,91,1000,0.091
14100,10,500,70,107,1000,0.107
14101,10,500,80,65,1000,0.065
14102,10,500,90,60,1000,0.06
14103,20,500,10,54,1000,0.054
14104,20,500,20,88,1000,0.088
14105,20,500,30,146,1000,0.146
14106,20,500,35,229,1000,0.229
14107,20,500,40,120,1000,0.12
14108,20,500,45,10,1000,0.01
14109,20,500,50,117,1000,0.117
14110,20,500,60,8,1000,0.008
14111,20,500,70,64,1000,0.064
14112,20,500,80,100,1000,0.1
14113,20,500,90,73,1000,0.073
14114,35,500,10,86,1000,0.086
14115,35,500,20,112,1000,0.112
14116,35,500,30,123,1000,0.123
14117,35,500,35,141,1000,0.141
14118,35,500,40,143,1000,0.143
14119,35,500,45,119,1000,0.119
14120,35,500,50,151,1000,0.151
14121,35,500,60,142,1000,0.142
14122,35,500,70,138,1000,0.138
14123,35,500,80,106,1000,0.106
14124,35,500,90,82,1000,0.082
14125,50,500,10,106,1000,0.106
14126,50,500,20,96,1000,0.096
14127,50,500,30,120,1000,0.12
14128,50,500,35,131,1000,0.131
14129,50,500,40,354,1000,0.354
14130,50,500,45,0,1000,0
14131,50,500,50,196,1000,0.196
14132,50,500,60,207,1000,0.207
14133,50,500,70,106,1000,0.106
14134,50,500,80,95,1000,0.095
14135,50,500,90,99,1000,0.099
14136,65,500,10,68,1000,0.068
14137,65,500,20,118,1000,0.118
14138,65,500,30,87,1000,0.087
14139,65,500,35,137,1000,0.137
14140,65,500,40,38,1000,0.038
14141,65,500,45,126,1000,0.126
14142,65,500,50,174,1000,0.174
14143,65,500,60,147,1000,0.147
14144,65,500,70,145,1000,0.145
14145,65,500,80,116,1000,0.116
14146,65,500,90,91,1000,0.091
14147,75,500,10,77,1000,0.077
14148,75,500,20,128,1000,0.128
14149,75,500,30,190,1000,0.19
14150,75,500,35,168,1000,0.168
14151,75,500,40,0,1000,0
14152,75,500,45,210,1000,0.21
14153,75,500,50,201,1000,0.201
14154,75,500,60,215,1000,0.215
14155,75,500,70,102,1000,0.102
14156,75,500,80,111,1000,0.111
14157,75,500,90,107,1000,0.107
14158,90,500,10,92,1000,0.092
14159,90,500,20,149,1000,0.149
14160,90,500,30,114,1000,0.114
14161,90,500,35,14,1000,0.014
14162,90,500,40,189,1000,0.189
14163,90,500,45,204,1000,0.204
14164,90,500,50,0,1000,0
14165,90,500,60,0,1000,0
14166,90,500,70,145,1000,0.145
14167,90,500,80,130,1000,0.13
14168,90,500,90,78,1000,0.078
14169,10,50,10,66,1000,0.066
14170,10,50,20,55,1000,0.055
14171,10,50,30,672,1000,0.672
14172,10,50,35,95,1000,0.095
14173,10,50,40,551,1000,0.551
14174,10,50,45,200,1000,0.2
14175,10,50,50,43,1000,0.043
14176,10,50,60,77,1000,0.077
14177,10,50,70,108,1000,0.108
14178,10,50,80,89,1000,0.089
14179,10,50,90,76,1000,0.076
14180,20,50,10,58,1000,0.058
14181,20,50,20,75,1000,0.075
14182,20,50,30,120,1000,0.12
14183,20,50,35,167,1000,0.167
14184,20,50,40,156,1000,0.156
14185,20,50,45,40,1000,0.04
14186,20,50,50,54,1000,0.054
14187,20,50,60,120,1000,0.12
14188,20,50,70,70,1000,0.07
14189,20,50,80,68,1000,0.068
14190,20,50,90,70,1000,0.07
14191,35,50,10,53,1000,0.053
14192,35,50,20,99,1000,0.099
14193,35,50,30,139,1000,0.139
14194,35,50,35,87,1000,0.087
14195,35,50,40,49,1000,0.049
14196,35,50,45,97,1000,0.097
14197,35,50,50,106,1000,0.106
14198,35,50,60,74,1000,0.074
14199,35,50,70,100,1000,0.1
14200,35,50,80,76,1000,0.076
14201,35,50,90,204,1000,0.204
14202,50,50,10,30,1000,0.03
14203,50,50,20,73,1000,0.073
14204,50,50,30,103,1000,0.103
14205,50,50,35,117,1000,0.117
14206,50,50,40,540,1000,0.54
14207,50,50,45,165,1000,0.165
14208,50,50,50,115,1000,0.115
14209,50,50,60,437,1000,0.437
14210,50,50,70,97,1000,0.097
14211,50,50,80,158,1000,0.158
14212,50,50,90,78,1000,0.078
14213,65,50,10,58,1000,0.058
14214,65,50,20,92,1000,0.092
14215,65,50,30,107,1000,0.107
14216,65,50,35,122,1000,0.122
14217,65,50,40,128,1000,0.128
14218,65,50,45,76,1000,0.076
14219,65,50,50,117,1000,0.117
14220,65,50,60,124,1000,0.124
14221,65,50,70,89,1000,0.089
14222,65,50,80,90,1000,0.09
14223,65,50,90,54,1000,0.054
14224,75,50,10,55,1000,0.055
14225,75,50,20,96,1000,0.096
14226,75,50,30,139,1000,0.139
14227,75,50,35,122,1000,0.122
14228,75,50,40,377,1000,0.377
14229,75,50,45,447,1000,0.447
14230,75,50,50,100,1000,0.1
14231,75,50,60,135,1000,0.135
14232,75,50,70,94,1000,0.094
14233,75,50,80,43,1000,0.043
14234,75,50,90,57,1000,0.057
14235,90,50,10,129,1000,0.129
14236,90,50,20,99,1000,0.099
14237,90,50,30,513,1000,0.513
14238,90,50,35,127,1000,0.127
14239,90,50,40,118,1000,0.118
14240,90,50,45,129,1000,0.129
14241,90,50,50,137,1000,0.137
14242,90,50,60,276,1000,0.276
14243,90,50,70,137,1000,0.137
14244,90,50,80,31,1000,0.031
14245,90,50,90,56,1000,0.056
14246,10,150,10,66,1000,0.066
14247,10,150,20,92,1000,0.092
14248,10,150,30,121,1000,0.121
14249,10,150,35,118,1000,0.118
14250,10,150,40,204,1000,0.204
14251,10,150,45,186,1000,0.186
14252,10,150,50,170,1000,0.17
14253,10,150,60,292,1000,0.292
14254,10,150,70,86,1000,0.086
14255,10,150,80,74,1000,0.074
14256,10,150,90,76,1000,0.076
14257,20,150,10,70,1000,0.07
14258,20,150,20,77,1000,0.077
14259,20,150,30,144,1000,0.144
14260,20,150,35,125,1000,0.125
14261,20,150,40,494,1000,0.494
14262,20,150,45,28,1000,0.028
14263,20,150,50,167,1000,0.167
14264,20,150,60,43,1000,0.043
14265,20,150,70,83,1000,0.083
14266,20,150,80,72,1000,0.072
14267,20,150,90,79,1000,0.079
14268,35,150,10,63,1000,0.063
14269,35,150,20,102,1000,0.102
14270,35,150,30,100,1000,0.1
14271,35,150,35,5,1000,0.005
14272,35,150,40,468,1000,0.468
14273,35,150,45,138,1000,0.138
14274,35,150,50,663,1000,0.663
14275,35,150,60,141,1000,0.141
14276,35,150,70,88,1000,0.088
14277,35,150,80,86,1000,0.086
14278,35,150,90,50,1000,0.05
14279,50,150,10,55,1000,0.055
14280,50,150,20,126,1000,0.126
14281,50,150,30,98,1000,0.098
14282,50,150,35,98,1000,0.098
14283,50,150,40,163,1000,0.163
14284,50,150,45,46,1000,0.046
14285,50,150,50,98,1000,0.098
14286,50,150,60,244,1000,0.244
14287,50,150,70,387,1000,0.387
14288,50,150,80,26,1000,0.026
14289,50,150,90,69,1000,0.069
14290,65,150,10,49,1000,0.049
14291,65,150,20,79,1000,0.079
14292,65,150,30,81,1000,0.081
14293,65,150,35,155,1000,0.155
14294,65,150,40,123,1000,0.123
14295,65,150,45,195,1000,0.195
14296,65,150,50,77,1000,0.077
14297,65,150,60,215,1000,0.215
14298,65,150,70,105,1000,0.105
14299,65,150,80,117,1000,0.117
14300,65,150,90,71,1000,0.071
14301,75,150,10,67,1000,0.067
14302,75,150,20,78,1000,0.078
14303,75,150,30,179,1000,0.179
14304,75,150,35,390,1000,0.39
14305,75,150,40,137,1000,0.137
14306,75,150,45,113,1000,0.113
14307,75,150,50,348,1000,0.348
14308,75,150,60,122,1000,0.122
14309,75,150,70,174,1000,0.174
14310,75,150,80,122,1000,0.122
14311,75,150,90,66,1000,0.066
14312,90,150,10,82,1000,0.082
14313,90,150,20,76,1000,0.076
14314,90,150,30,114,1000,0.114
14315,90,150,35,119,1000,0.119
14316,90,150,40,168,1000,0.168
14317,90,150,45,180,1000,0.18
14318,90,150,50,10,1000,0.01
14319,90,150,60,82,1000,0.082
14320,90,150,70,150,1000,0.15
14321,90,150,80,116,1000,0.116
14322,90,150,90,71,1000,0.071
14323,10,300,10,54,1000,0.054
14324,10,300,20,79,1000,0.079
14325,10,300,30,137,1000,0.137
14326,10,300,35,120,1000,0.12
14327,10,300,40,49,1000,0.049
14328,10,300,45,0,1000,0
14329,10,300,50,128,1000,0.128
14330,10,300,60,168,1000,0.168
14331,10,300,70,60,1000,0.06
14332,10,300,80,91,1000,0.091
14333,10,300,90,60,1000,0.06
14334,20,300,10,85,1000,0.085
14335,20,300,20,74,1000,0.074
14336,20,300,30,80,1000,0.08
14337,20,300,35,21,1000,0.021
14338,20,300,40,30,1000,0.03
14339,20,300,45,49,1000,0.049
14340,20,300,50,103,1000,0.103
14341,20,300,60,140,1000,0.14
14342,20,300,70,89,1000,0.089
14343,20,300,80,93,1000,0.093
14344,20,300,90,76,1000,0.076
14345,35,300,10,70,1000,0.07
14346,35,300,20,81,1000,0.081
14347,35,300,30,126,1000,0.126
14348,35,300,35,119,1000,0.119
14349,35,300,40,101,1000,0.101
14350,35,300,45,149,1000,0.149
14351,35,300,50,147,1000,0.147
14352,35,300,60,67,1000,0.067
14353,35,300,70,81,1000,0.081
14354,35,300,80,31,1000,0.031
14355,35,300,90,57,1000,0.057
14356,50,300,10,66,1000,0.066
14357,50,300,20,285,1000,0.285
14358,50,300,30,135,1000,0.135
14359,50,300,35,179,1000,0.179
14360,50,300,40,124,1000,0.124
14361,50,300,45,101,1000,0.101
14362,50,300,50,158,1000,0.158
14363,50,300,60,111,1000,0.111
14364,50,300,70,96,1000,0.096
14365,50,300,80,509,1000,0.509
14366,50,300,90,62,1000,0.062
14367,65,300,10,48,1000,0.048
14368,65,300,20,94,1000,0.094
14369,65,300,30,40,1000,0.04
14370,65,300,35,143,1000,0.143
14371,65,300,40,170,1000,0.17
14372,65,300,45,181,1000,0.181
14373,65,300,50,122,1000,0.122
14374,65,300,60,176,1000,0.176
14375,65,300,70,116,1000,0.116
14376,65,300,80,96,1000,0.096
14377,65,300,90,63,1000,0.063
14378,75,300,10,81,1000,0.081
14379,75,300,20,188,1000,0.188
14380,75,300,30,116,1000,0.116
14381,75,300,35,125,1000,0.125
14382,75,300,40,383,1000,0.383
14383,75,300,45,216,1000,0.216
14384,75,300,50,42,1000,0.042
14385,75,300,60,107,1000,0.107
14386,75,300,70,144,1000,0.144
14387,75,300,80,104,1000,0.104
14388,75,300,90,98,1000,0.098
14389,90,300,10,74,1000,0.074
14390,90,300,20,87,1000,0.087
14391,90,300,30,70,1000,0.07
14392,90,300,35,515,1000,0.515
14393,90,300,40,16,1000,0.016
14394,90,300,45,373,1000,0.373
14395,90,300,50,107,1000,0.107
14396,90,300,60,80,1000,0.08
14397,90,300,70,3,1000,0.003
14398,90,300,80,134,1000,0.134
14399,90,300,90,85,1000,0.085
14400,10,500,10,47,1000,0.047
14401,10,500,20,82,1000,0.082
14402,10,500,30,89,1000,0.089
14403,10,500,35,53,1000,0.053
14404,10,500,40,287,1000,0.287
14405,10,500,45,500,1000,0.5
14406,10,500,50,129,1000,0.129
14407,10,500,60,112,1000,0.112
14408,10,500,70,83,1000,0.083
14409,10,500,80,0,1000,0
14410,10,500,90,71,1000,0.071
14411,20,500,10,51,1000,0.051
14412,20,500,20,103,1000,0.103
14413,20,500,30,149,1000,0.149
14414,20,500,35,76,1000,0.076
14415,20,500,40,126,1000,0.126
14416,20,500,45,648,1000,0.648
14417,20,500,50,431,1000,0.431
14418,20,500,60,260,1000,0.26
14419,20,500,70,105,1000,0.105
14420,20,500,80,78,1000,0.078
14421,20,500,90,54,1000,0.054
14422,35,500,10,104,1000,0.104
14423,35,500,20,242,1000,0.242
14424,35,500,30,87,1000,0.087
14425,35,500,35,147,1000,0.147
14426,35,500,40,190,1000,0.19
14427,35,500,45,159,1000,0.159
14428,35,500,50,118,1000,0.118
14429,35,500,60,118,1000,0.118
14430,35,500,70,256,1000,0.256
14431,35,500,80,98,1000,0.098
14432,35,500,90,84,1000,0.084
14433,50,500,10,96,1000,0.096
14434,50,500,20,154,1000,0.154
14435,50,500,30,131,1000,0.131
14436,50,500,35,58,1000,0.058
14437,50,500,40,117,1000,0.117
14438,50,500,45,186,1000,0.186
14439,50,500,50,190,1000,0.19
14440,50,500,60,618,1000,0.618
14441,50,500,70,119,1000,0.119
14442,50,500,80,102,1000,0.102
14443,50,500,90,113,1000,0.113
14444,65,500,10,82,1000,0.082
14445,65,500,20,135,1000,0.135
14446,65,500,30,357,1000,0.357
14447,65,500,35,233,1000,0.233
14448,65,500,40,161,1000,0.161
14449,65,500,45,50,1000,0.05
14450,65,500,50,724,1000,0.724
14451,65,500,60,210,1000,0.21
14452,65,500,70,128,1000,0.128
14453,65,500,80,124,1000,0.124
14454,65,500,90,90,1000,0.09
14455,75,500,10,124,1000,0.124
14456,75,500,20,94,1000,0.094
14457,75,500,30,131,1000,0.131
14458,75,500,35,184,1000,0.184
14459,75,500,40,496,1000,0.496
14460,75,500,45,190,1000,0.19
14461,75,500,50,179,1000,0.179
14462,75,500,60,249,1000,0.249
14463,75,500,70,361,1000,0.361
14464,75,500,80,113,1000,0.113
14465,75,500,90,78,1000,0.078
14466,90,500,10,84,1000,0.084
14467,90,500,20,154,1000,0.154
14468,90,500,30,96,1000,0.096
14469,90,500,35,185,1000,0.185
14470,90,500,40,215,1000,0.215
14471,90,500,45,0,1000,0
14472,90,500,50,186,1000,0.186
14473,90,500,60,161,1000,0.161
14474,90,500,70,146,1000,0.146
14475,90,500,80,171,1000,0.171
14476,90,500,90,79,1000,0.079
14477,10,50,10,66,1000,0.066
14478,10,50,20,87,1000,0.087
14479,10,50,30,101,1000,0.101
14480,10,50,35,117,1000,0.117
14481,10,50,40,147,1000,0.147
14482,10,50,45,219,1000,0.219
14483,10,50,50,84,1000,0.084
14484,10,50,60,165,1000,0.165
14485,10,50,70,108,1000,0.108
14486,10,50,80,139,1000,0.139
14487,10,50,90,51,1000,0.051
14488,20,50,10,56,1000,0.056
14489,20,50,20,90,1000,0.09
14490,20,50,30,103,1000,0.103
14491,20,50,35,96,1000,0.096
14492,20,50,40,115,1000,0.115
14493,20,50,45,308,1000,0.308
14494,20,50,50,299,1000,0.299
14495,20,50,60,190,1000,0.19
14496,20,50,70,92,1000,0.092
14497,20,50,80,77,1000,0.077
14498,20,50,90,56,1000,0.056
14499,35,50,10,51,1000,0.051
14500,35,50,20,83,1000,0.083
14501,35,50,30,88,1000,0.088
14502,35,50,35,124,1000,0.124
14503,35,50,40,70,1000,0.07
14504,35,50,45,177,1000,0.177
14505,35,50,50,3,1000,0.003
14506,35,50,60,105,1000,0.105
14507,35,50,70,177,1000,0.177
14508,35,50,80,71,1000,0.071
14509,35,50,90,59,1000,0.059
14510,50,50,10,63,1000,0.063
14511,50,50,20,72,1000,0.072
14512,50,50,30,159,1000,0.159
14513,50,50,35,0,1000,0
14514,50,50,40,48,1000,0.048
14515,50,50,45,341,1000,0.341
14516,50,50,50,202,1000,0.202
14517,50,50,60,117,1000,0.117
14518,50,50,70,106,1000,0.106
14519,50,50,80,77,1000,0.077
14520,50,50,90,50,1000,0.05
14521,65,50,10,48,1000,0.048
14522,65,50,20,80,1000,0.08
14523,65,50,30,96,1000,0.096
14524,65,50,35,95,1000,0.095
14525,65,50,40,831,1000,0.831
14526,65,50,45,126,1000,0.126
14527,65,50,50,92,1000,0.092
14528,65,50,60,496,1000,0.496
14529,65,50,70,115,1000,0.115
14530,65,50,80,80,1000,0.08
14531,65,50,90,59,1000,0.059
14532,75,50,10,56,1000,0.056
14533,75,50,20,88,1000,0.088
14534,75,50,30,84,1000,0.084
14535,75,50,35,95,1000,0.095
14536,75,50,40,159,1000,0.159
14537,75,50,45,45,1000,0.045
14538,75,50,50,476,1000,0.476
14539,75,50,60,123,1000,0.123
14540,75,50,70,102,1000,0.102
14541,75,50,80,153,1000,0.153
14542,75,50,90,62,1000,0.062
14543,90,50,10,70,1000,0.07
14544,90,50,20,28,1000,0.028
14545,90,50,30,149,1000,0.149
14546,90,50,35,107,1000,0.107
14547,90,50,40,113,1000,0.113
14548,90,50,45,118,1000,0.118
14549,90,50,50,364,1000,0.364
14550,90,50,60,115,1000,0.115
14551,90,50,70,106,1000,0.106
14552,90,50,80,80,1000,0.08
14553,90,50,90,64,1000,0.064
14554,10,150,10,47,1000,0.047
14555,10,150,20,79,1000,0.079
14556,10,150,30,88,1000,0.088
14557,10,150,35,98,1000,0.098
14558,10,150,40,64,1000,0.064
14559,10,150,45,73,1000,0.073
14560,10,150,50,608,1000,0.608
14561,10,150,60,100,1000,0.1
14562,10,150,70,86,1000,0.086
14563,10,150,80,98,1000,0.098
14564,10,150,90,65,1000,0.065
14565,20,150,10,56,1000,0.056
14566,20,150,20,92,1000,0.092
14567,20,150,30,119,1000,0.119
14568,20,150,35,108,1000,0.108
14569,20,150,40,150,1000,0.15
14570,20,150,45,121,1000,0.121
14571,20,150,50,33,1000,0.033
14572,20,150,60,142,1000,0.142
14573,20,150,70,79,1000,0.079
14574,20,150,80,64,1000,0.064
14575,20,150,90,84,1000,0.084
14576,35,150,10,73,1000,0.073
14577,35,150,20,73,1000,0.073
14578,35,150,30,95,1000,0.095
14579,35,150,35,161,1000,0.161
14580,35,150,40,132,1000,0.132
14581,35,150,45,109,1000,0.109
14582,35,150,50,118,1000,0.118
14583,35,150,60,120,1000,0.12
14584,35,150,70,103,1000,0.103
14585,35,150,80,216,1000,0.216
14586,35,150,90,56,1000,0.056
14587,50,150,10,48,1000,0.048
14588,50,150,20,97,1000,0.097
14589,50,150,30,103,1000,0.103
14590,50,150,35,128,1000,0.128
14591,50,150,40,116,1000,0.116
14592,50,150,45,93,1000,0.093
14593,50,150,50,162,1000,0.162
14594,50,150,60,96,1000,0.096
14595,50,150,70,38,1000,0.038
14596,50,150,80,85,1000,0.085
14597,50,150,90,73,1000,0.073
14598,65,150,10,66,1000,0.066
14599,65,150,20,112,1000,0.112
14600,65,150,30,99,1000,0.099
14601,65,150,35,83,1000,0.083
14602,65,150,40,147,1000,0.147
14603,65,150,45,142,1000,0.142
14604,65,150,50,123,1000,0.123
14605,65,150,60,99,1000,0.099
14606,65,150,70,132,1000,0.132
14607,65,150,80,124,1000,0.124
14608,65,150,90,55,1000,0.055
14609,75,150,10,58,1000,0.058
14610,75,150,20,100,1000,0.1
14611,75,150,30,133,1000,0.133
14612,75,150,35,114,1000,0.114
14613,75,150,40,442,1000,0.442
14614,75,150,45,120,1000,0.12
14615,75,150,50,139,1000,0.139
14616,75,150,60,180,1000,0.18
14617,75,150,70,62,1000,0.062
14618,75,150,80,78,1000,0.078
14619,75,150,90,66,1000,0.066
14620,90,150,10,81,1000,0.081
14621,90,150,20,86,1000,0.086
14622,90,150,30,104,1000,0.104
14623,90,150,35,24,1000,0.024
14624,90,150,40,276,1000,0.276
14625,90,150,45,368,1000,0.368
14626,90,150,50,173,1000,0.173
14627,90,150,60,24,1000,0.024
14628,90,150,70,157,1000,0.157
14629,90,150,80,87,1000,0.087
14630,90,150,90,50,1000,0.05
14631,10,300,10,57,1000,0.057
14632,10,300,20,55,1000,0.055
14633,10,300,30,40,1000,0.04
14634,10,300,35,122,1000,0.122
14635,10,300,40,132,1000,0.132
14636,10,300,45,256,1000,0.256
14637,10,300,50,121,1000,0.121
14638,10,300,60,92,1000,0.092
14639,10,300,70,97,1000,0.097
14640,10,300,80,141,1000,0.141
14641,10,300,90,53,1000,0.053
14642,20,300,10,60,1000,0.06
14643,20,300,20,57,1000,0.057
14644,20,300,30,89,1000,0.089
14645,20,300,35,95,1000,0.095
14646,20,300,40,177,1000,0.177
14647,20,300,45,255,1000,0.255
14648,20,300,50,14,1000,0.014
14649,20,300,60,105,1000,0.105
14650,20,300,70,113,1000,0.113
14651,20,300,80,89,1000,0.089
14652,20,300,90,55,1000,0.055
14653,35,300,10,84,1000,0.084
14654,35,300,20,69,1000,0.069
14655,35,300,30,100,1000,0.1
14656,35,300,35,209,1000,0.209
14657,35,300,40,138,1000,0.138
14658,35,300,45,201,1000,0.201
14659,35,300,50,136,1000,0.136
14660,35,300,60,126,1000,0.126
14661,35,300,70,202,1000,0.202
14662,35,300,80,84,1000,0.084
14663,35,300,90,74,1000,0.074
14664,50,300,10,69,1000,0.069
14665,50,300,20,342,1000,0.342
14666,50,300,30,108,1000,0.108
14667,50,300,35,138,1000,0.138
14668,50,300,40,86,1000,0.086
14669,50,300,45,100,1000,0.1
14670,50,300,50,556,1000,0.556
14671,50,300,60,181,1000,0.181
14672,50,300,70,103,1000,0.103
14673,50,300,80,94,1000,0.094
14674,50,300,90,98,1000,0.098
14675,65,300,10,95,1000,0.095
14676,65,300,20,47,1000,0.047
14677,65,300,30,84,1000,0.084
14678,65,300,35,108,1000,0.108
14679,65,300,40,128,1000,0.128
14680,65,300,45,61,1000,0.061
14681,65,300,50,65,1000,0.065
14682,65,300,60,346,1000,0.346
14683,65,300,70,157,1000,0.157
14684,65,300,80,95,1000,0.095
14685,65,300,90,76,1000,0.076
14686,75,300,10,68,1000,0.068
14687,75,300,20,92,1000,0.092
14688,75,300,30,192,1000,0.192
14689,75,300,35,79,1000,0.079
14690,75,300,40,236,1000,0.236
14691,75,300,45,212,1000,0.212
14692,75,300,50,246,1000,0.246
14693,75,300,60,313,1000,0.313
14694,75,300,70,128,1000,0.128
14695,75,300,80,92,1000,0.092
14696,75,300,90,67,1000,0.067
14697,90,300,10,99,1000,0.099
14698,90,300,20,96,1000,0.096
14699,90,300,30,330,1000,0.33
14700,90,300,35,802,1000,0.802
14701,90,300,40,45,1000,0.045
14702,90,300,45,465,1000,0.465
14703,90,300,50,175,1000,0.175
14704,90,300,60,423,1000,0.423
14705,90,300,70,451,1000,0.451
14706,90,300,80,85,1000,0.085
14707,90,300,90,60,1000,0.06
14708,10,500,10,74,1000,0.074
14709,10,500,20,90,1000,0.09
14710,10,500,30,130,1000,0.13
14711,10,500,35,125,1000,0.125
14712,10,500,40,7,1000,0.007
14713,10,500,45,108,1000,0.108
14714,10,500,50,100,1000,0.1
14715,10,500,60,648,1000,0.648
14716,10,500,70,83,1000,0.083
14717,10,500,80,90,1000,0.09
14718,10,500,90,42,1000,0.042
14719,20,500,10,60,1000,0.06
14720,20,500,20,243,1000,0.243
14721,20,500,30,237,1000,0.237
14722,20,500,35,117,1000,0.117
14723,20,500,40,24,1000,0.024
14724,20,500,45,131,1000,0.131
14725,20,500,50,0,1000,0
14726,20,500,60,113,1000,0.113
14727,20,500,70,56,1000,0.056
14728,20,500,80,83,1000,0.083
14729,20,500,90,104,1000,0.104
14730,35,500,10,72,1000,0.072
14731,35,500,20,128,1000,0.128
14732,35,500,30,132,1000,0.132
14733,35,500,35,26,1000,0.026
14734,35,500,40,114,1000,0.114
14735,35,500,45,127,1000,0.127
14736,35,500,50,136,1000,0.136
14737,35,500,60,113,1000,0.113
14738,35,500,70,132,1000,0.132
14739,35,500,80,110,1000,0.11
14740,35,500,90,100,1000,0.1
14741,50,500,10,58,1000,0.058
14742,50,500,20,91,1000,0.091
14743,50,500,30,114,1000,0.114
14744,50,500,35,394,1000,0.394
14745,50,500,40,0,1000,0
14746,50,500,45,162,1000,0.162
14747,50,500,50,173,1000,0.173
14748,50,500,60,138,1000,0.138
14749,50,500,70,117,1000,0.117
14750,50,500,80,84,1000,0.084
14751,50,500,90,62,1000,0.062
14752,65,500,10,92,1000,0.092
14753,65,500,20,82,1000,0.082
14754,65,500,30,137,1000,0.137
14755,65,500,35,145,1000,0.145
14756,65,500,40,216,1000,0.216
14757,65,500,45,129,1000,0.129
14758,65,500,50,201,1000,0.201
14759,65,500,60,318,1000,0.318
14760,65,500,70,140,1000,0.14
14761,65,500,80,105,1000,0.105
14762,65,500,90,71,1000,0.071
14763,75,500,10,85,1000,0.085
14764,75,500,20,142,1000,0.142
14765,75,500,30,136,1000,0.136
14766,75,500,35,179,1000,0.179
14767,75,500,40,166,1000,0.166
14768,75,500,45,219,1000,0.219
14769,75,500,50,35,1000,0.035
14770,75,500,60,109,1000,0.109
14771,75,500,70,119,1000,0.119
14772,75,500,80,112,1000,0.112
14773,75,500,90,55,1000,0.055
14774,90,500,10,86,1000,0.086
14775,90,500,20,142,1000,0.142
14776,90,500,30,458,1000,0.458
14777,90,500,35,164,1000,0.164
14778,90,500,40,151,1000,0.151
14779,90,500,45,220,1000,0.22
14780,90,500,50,148,1000,0.148
14781,90,500,60,269,1000,0.269
14782,90,500,70,136,1000,0.136
14783,90,500,80,127,1000,0.127
14784,90,500,90,79,1000,0.079
14785,10,50,10,52,1000,0.052
14786,10,50,20,77,1000,0.077
14787,10,50,30,100,1000,0.1
14788,10,50,35,97,1000,0.097
14789,10,50,40,147,1000,0.147
14790,10,50,45,162,1000,0.162
14791,10,50,50,55,1000,0.055
14792,10,50,60,377,1000,0.377
14793,10,50,70,377,1000,0.377
